Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Jacob Warren (11462537),Jacob Warren,11462537,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Jacquez Jones (11462540),Jacquez Jones,11462540,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Austin Pope (11462543),Austin Pope,11462543,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,5.5
WR,Ja'Quain Blakely (11462546),Ja'Quain Blakely,11462546,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Tyler Byrd (11462549),Tyler Byrd,11462549,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Jordan Murphy (11462552),Jordan Murphy,11462552,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,6.57
WR,Andrew Craig (11462555),Andrew Craig,11462555,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Latrell Bumphus (11462558),Latrell Bumphus,11462558,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Maleik Gray (11462561),Maleik Gray,11462561,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Brandon Johnson (11462564),Brandon Johnson,11462564,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,4.18
