Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Lamar Miller (11430636),Lamar Miller,11430636,RB/FLEX,4700,BUF@HOU 10/14/2018 01:00PM ET,HOU,10.22
QB,Josh Allen (11431003),Josh Allen,11431003,QB,4700,BUF@HOU 10/14/2018 01:00PM ET,BUF,12.68
WR,Kenny Stills (11430656),Kenny Stills,11430656,WR/FLEX,4700,CHI@MIA 10/14/2018 01:00PM ET,MIA,11.82
WR,Jamison Crowder (11430738),Jamison Crowder,11430738,WR/FLEX,4600,CAR@WAS 10/14/2018 01:00PM ET,WAS,8.98
TE,Jack Doyle (11430614),Jack Doyle,11430614,TE/FLEX,4600,IND@NYJ 10/14/2018 01:00PM ET,IND,8
WR,Ryan Grant (11430623),Ryan Grant,11430623,WR/FLEX,4600,IND@NYJ 10/14/2018 01:00PM ET,IND,10.92
WR,Robby Anderson (11430789),Robby Anderson,11430789,WR/FLEX,4600,IND@NYJ 10/14/2018 01:00PM ET,NYJ,10.44
WR,Keke Coutee (11431018),Keke Coutee,11431018,WR/FLEX,4600,BUF@HOU 10/14/2018 01:00PM ET,HOU,21
RB,Kenyan Drake (11430836),Kenyan Drake,11430836,RB/FLEX,4600,CHI@MIA 10/14/2018 01:00PM ET,MIA,11.34
RB,Tarik Cohen (11430919),Tarik Cohen,11430919,RB/FLEX,4600,CHI@MIA 10/14/2018 01:00PM ET,CHI,13.45
QB,Ryan Griffin (11430607),Ryan Griffin,11430607,QB,4500,TB@ATL 10/14/2018 01:00PM ET,TB,0
RB,Bilal Powell (11430572),Bilal Powell,11430572,RB/FLEX,4500,IND@NYJ 10/14/2018 01:00PM ET,NYJ,10.38
QB,Jacoby Brissett (11430780),Jacoby Brissett,11430780,QB,4500,IND@NYJ 10/14/2018 01:00PM ET,IND,0
WR,Chester Rogers (11430854),Chester Rogers,11430854,WR/FLEX,4500,IND@NYJ 10/14/2018 01:00PM ET,IND,9.2
WR,Larry Fitzgerald (11430503),Larry Fitzgerald,11430503,WR/FLEX,4500,ARI@MIN 10/14/2018 01:00PM ET,ARI,6.92
QB,Sam Bradford (11430538),Sam Bradford,11430538,QB,4500,ARI@MIN 10/14/2018 01:00PM ET,ARI,6.23
RB,Giovani Bernard (11430664),Giovani Bernard,11430664,RB/FLEX,4500,PIT@CIN 10/14/2018 01:00PM ET,CIN,13.82
QB,Joshua Dobbs (11430881),Joshua Dobbs,11430881,QB,4500,PIT@CIN 10/14/2018 01:00PM ET,PIT,-0.3
QB,Mason Rudolph (11430941),Mason Rudolph,11430941,QB,4500,PIT@CIN 10/14/2018 01:00PM ET,PIT,0
QB,Tyrod Taylor (11430560),Tyrod Taylor,11430560,QB,4500,LAC@CLE 10/14/2018 01:00PM ET,CLE,14.33
QB,Chase Daniel (11430523),Chase Daniel,11430523,QB,4500,CHI@MIA 10/14/2018 01:00PM ET,CHI,-0.2
TE,Trey Burton (11430652),Trey Burton,11430652,TE/FLEX,4500,CHI@MIA 10/14/2018 01:00PM ET,CHI,10.2
QB,Matt Schaub (11430507),Matt Schaub,11430507,QB,4400,TB@ATL 10/14/2018 01:00PM ET,ATL,0.55
WR,Chris Godwin (11430969),Chris Godwin,11430969,WR/FLEX,4400,TB@ATL 10/14/2018 01:00PM ET,TB,12.82
QB,Colt McCoy (11430530),Colt McCoy,11430530,QB,4400,CAR@WAS 10/14/2018 01:00PM ET,WAS,0
RB,Chris Carson (11431016),Chris Carson,11431016,RB/FLEX,4400,SEA@OAK 10/14/2018 01:00PM ET,SEA,13.1
TE,Kyle Rudolph (11430612),Kyle Rudolph,11430612,TE/FLEX,4400,ARI@MIN 10/14/2018 01:00PM ET,MIN,11.58
QB,Trevor Siemian (11430666),Trevor Siemian,11430666,QB,4400,ARI@MIN 10/14/2018 01:00PM ET,MIN,0
RB,Alfred Blue (11430648),Alfred Blue,11430648,RB/FLEX,4400,BUF@HOU 10/14/2018 01:00PM ET,HOU,7.78
TE,Greg Olsen (11430499),Greg Olsen,11430499,TE/FLEX,4300,CAR@WAS 10/14/2018 01:00PM ET,CAR,5.3
QB,AJ McCarron (11430633),AJ McCarron,11430633,QB,4300,SEA@OAK 10/14/2018 01:00PM ET,OAK,0
QB,Brett Hundley (11430719),Brett Hundley,11430719,QB,4300,SEA@OAK 10/14/2018 01:00PM ET,SEA,0
QB,Josh McCown (11430484),Josh McCown,11430484,QB,4300,IND@NYJ 10/14/2018 01:00PM ET,NYJ,0
QB,Mike Glennon (11430598),Mike Glennon,11430598,QB,4300,ARI@MIN 10/14/2018 01:00PM ET,ARI,0
RB,Chase Edmonds (11430963),Chase Edmonds,11430963,RB/FLEX,4300,ARI@MIN 10/14/2018 01:00PM ET,ARI,3.36
QB,Geno Smith (11430647),Geno Smith,11430647,QB,4300,LAC@CLE 10/14/2018 01:00PM ET,LAC,-0.1
WR,Mike Williams (11430873),Mike Williams,11430873,WR/FLEX,4300,LAC@CLE 10/14/2018 01:00PM ET,LAC,11.64
QB,Brandon Weeden (11430555),Brandon Weeden,11430555,QB,4300,BUF@HOU 10/14/2018 01:00PM ET,HOU,0
QB,Brock Osweiler (11430622),Brock Osweiler,11430622,QB,4300,CHI@MIA 10/14/2018 01:00PM ET,MIA,6.1
WR,Taylor Gabriel (11430917),Taylor Gabriel,11430917,WR/FLEX,4300,CHI@MIA 10/14/2018 01:00PM ET,CHI,14.75
WR,Christian Kirk (11430997),Christian Kirk,11430997,WR/FLEX,4200,ARI@MIN 10/14/2018 01:00PM ET,ARI,9.92
QB,Jeff Driskel (11430726),Jeff Driskel,11430726,QB,4200,PIT@CIN 10/14/2018 01:00PM ET,CIN,0
RB,Austin Ekeler (11430923),Austin Ekeler,11430923,RB/FLEX,4200,LAC@CLE 10/14/2018 01:00PM ET,LAC,14.4
WR,Paul Richardson Jr. (11430709),Paul Richardson Jr.,11430709,WR/FLEX,4100,CAR@WAS 10/14/2018 01:00PM ET,WAS,9.28
RB,Mike Davis (11430830),Mike Davis,11430830,RB/FLEX,4100,SEA@OAK 10/14/2018 01:00PM ET,SEA,12.45
QB,Taylor Heinicke (11430737),Taylor Heinicke,11430737,QB,4000,CAR@WAS 10/14/2018 01:00PM ET,CAR,0
WR,D.J. Moore (11431007),D.J. Moore,11431007,WR/FLEX,4000,CAR@WAS 10/14/2018 01:00PM ET,CAR,6.28
QB,Kyle Sloter (11430827),Kyle Sloter,11430827,QB,4000,ARI@MIN 10/14/2018 01:00PM ET,MIN,0
RB,Stevan Ridley (11430547),Stevan Ridley,11430547,RB/FLEX,4000,PIT@CIN 10/14/2018 01:00PM ET,PIT,1.08
QB,Matt Barkley (11430618),Matt Barkley,11430618,QB,4000,PIT@CIN 10/14/2018 01:00PM ET,CIN,0
QB,Drew Stanton (11430492),Drew Stanton,11430492,QB,4000,LAC@CLE 10/14/2018 01:00PM ET,CLE,0
WR,Antonio Callaway (11431009),Antonio Callaway,11431009,WR/FLEX,4000,LAC@CLE 10/14/2018 01:00PM ET,CLE,7.48
QB,Joe Webb III (11430520),Joe Webb III,11430520,QB,4000,BUF@HOU 10/14/2018 01:00PM ET,HOU,0
QB,Nathan Peterman (11430803),Nathan Peterman,11430803,QB,4000,BUF@HOU 10/14/2018 01:00PM ET,BUF,-0.94
RB,D'Onta Foreman (11430975),D'Onta Foreman,11430975,RB/FLEX,4000,BUF@HOU 10/14/2018 01:00PM ET,HOU,0
QB,Derek Anderson (11431046),Derek Anderson,11431046,QB,4000,BUF@HOU 10/14/2018 01:00PM ET,BUF,0
QB,David Fales (11430646),David Fales,11430646,QB,4000,CHI@MIA 10/14/2018 01:00PM ET,MIA,0
RB,Ronald Jones II (11431012),Ronald Jones II,11431012,RB/FLEX,3900,TB@ATL 10/14/2018 01:00PM ET,TB,3.8
WR,Rashard Higgins (11430882),Rashard Higgins,11430882,WR/FLEX,3900,LAC@CLE 10/14/2018 01:00PM ET,CLE,9.28
WR,Curtis Samuel (11430933),Curtis Samuel,11430933,WR/FLEX,3800,CAR@WAS 10/14/2018 01:00PM ET,CAR,11.7
RB,Marlon Mack (11430989),Marlon Mack,11430989,RB/FLEX,3800,IND@NYJ 10/14/2018 01:00PM ET,IND,4.6
DST,Vikings  (11430475),Vikings ,11430475,DST,3800,ARI@MIN 10/14/2018 01:00PM ET,MIN,6.8
TE,David Njoku (11430957),David Njoku,11430957,TE/FLEX,3800,LAC@CLE 10/14/2018 01:00PM ET,CLE,7.8
RB,Chris Ivory (11430543),Chris Ivory,11430543,RB/FLEX,3800,BUF@HOU 10/14/2018 01:00PM ET,BUF,6.48
WR,Albert Wilson (11430693),Albert Wilson,11430693,WR/FLEX,3800,CHI@MIA 10/14/2018 01:00PM ET,MIA,11.44
TE,Cameron Brate (11430675),Cameron Brate,11430675,TE/FLEX,3700,TB@ATL 10/14/2018 01:00PM ET,TB,6.08
WR,Josh Doctson (11430724),Josh Doctson,11430724,WR/FLEX,3700,CAR@WAS 10/14/2018 01:00PM ET,WAS,3.27
WR,Brandon Marshall (11430488),Brandon Marshall,11430488,WR/FLEX,3700,SEA@OAK 10/14/2018 01:00PM ET,SEA,5.7
WR,Tyrell Williams (11430797),Tyrell Williams,11430797,WR/FLEX,3700,LAC@CLE 10/14/2018 01:00PM ET,LAC,7.92
RB,Duke Johnson Jr. (11430823),Duke Johnson Jr.,11430823,RB/FLEX,3700,LAC@CLE 10/14/2018 01:00PM ET,CLE,6.12
RB,Nick Chubb (11430937),Nick Chubb,11430937,RB/FLEX,3700,LAC@CLE 10/14/2018 01:00PM ET,CLE,5.96
RB,Frank Gore (11430485),Frank Gore,11430485,RB/FLEX,3700,CHI@MIA 10/14/2018 01:00PM ET,MIA,6.54
WR,Danny Amendola (11430508),Danny Amendola,11430508,WR/FLEX,3700,CHI@MIA 10/14/2018 01:00PM ET,MIA,6.22
RB,C.J. Anderson (11430783),C.J. Anderson,11430783,RB/FLEX,3600,CAR@WAS 10/14/2018 01:00PM ET,CAR,4.45
RB,Rashaad Penny (11430987),Rashaad Penny,11430987,RB/FLEX,3600,SEA@OAK 10/14/2018 01:00PM ET,SEA,3.34
WR,David Moore (11431038),David Moore,11431038,WR/FLEX,3600,SEA@OAK 10/14/2018 01:00PM ET,SEA,4.94
RB,Jordan Wilkins (11430905),Jordan Wilkins,11430905,RB/FLEX,3600,IND@NYJ 10/14/2018 01:00PM ET,IND,5.78
WR,Jakeem Grant (11430758),Jakeem Grant,11430758,WR/FLEX,3600,CHI@MIA 10/14/2018 01:00PM ET,MIA,10.14
TE,O.J. Howard (11430867),O.J. Howard,11430867,TE/FLEX,3500,TB@ATL 10/14/2018 01:00PM ET,TB,9.8
TE,Austin Hooper (11430877),Austin Hooper,11430877,TE/FLEX,3500,TB@ATL 10/14/2018 01:00PM ET,ATL,9.84
RB,Peyton Barber (11430890),Peyton Barber,11430890,RB/FLEX,3500,TB@ATL 10/14/2018 01:00PM ET,TB,4.52
