name,salary,position,team,opposing_team,median_value,upper_value,lower_value,median,upper,lower,sdPts,dropoff,sdRank,risk,offset
Antony Auclair,10.0,TE,TB,CLE,0.4574722945690155,0.7074587941169739,0.0,0.4574722945690155,0.7074587941169739,0.0,0.279635067708066,0.0247026749266259,5,5.76823290956681,
Trevor Siemian,20.0,QB,MIN,NYJ,0.3339354395866394,0.704784631729126,0.0,0.6678708791732788,1.409569263458252,0.0,0.765347142813146,0.0890909462534987,NA,5.74609165985099,
Nick Foles,20.0,QB,PHI,CAR,0.3022337853908539,0.6970016360282898,0.0,0.6044675707817078,1.3940032720565796,0.0,0.805530772074353,0.0705703283701181,3,9.01007530731808,
John Kelly,10.0,RB,LAR,SF,0.338809996843338,0.671500027179718,0.0,0.338809996843338,0.671500027179718,0.0,0.389164032174784,0.0187903288500949,NA,4.7909615188961,
Jeremy Sprinkle,10.0,TE,WAS,DAL,0.34576988220214844,0.6352521777153015,0.0,0.34576988220214844,0.6352521777153015,0.0,0.381105180168238,0.020932577287817,NA,4.75640467037058,
Alan Cross,10.0,TE,TB,CLE,0.2386861890554428,0.6242596507072449,0.0,0.2386861890554428,0.6242596507072449,0.0,0.354442563432426,0.00768554205380978,NA,4.65589963549915,
Pharoh Cooper,10.0,WR,LAR,SF,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,0.0210789191914607,NA,3.59099463676854,
Josh Allen,20.0,QB,BUF,IND,0.2765461504459381,0.5825604796409607,-0.05000000074505806,0.5530923008918762,1.1651209592819214,-0.10000000149011612,1.02301450289716,0.107623652974717,NA,6.42340125451648,
Tyler Conklin,10.0,TE,MIN,NYJ,0.3711567521095276,0.5749738216400146,0.07000000029802322,0.3711567521095276,0.5749738216400146,0.07000000029802322,0.243449105434212,0.0251497162155475,NA,4.2375085421888,
Chris Manhertz,10.0,TE,CAR,PHI,0.28651049733161926,0.5688021183013916,0.0,0.28651049733161926,0.5688021183013916,0.0,0.343904232203641,0.0250111200071041,0.5,3.60812473109012,
Dontrell Hilliard,10.0,RB,CLE,TB,0.226527139544487,0.5524467825889587,0.0,0.226527139544487,0.5524467825889587,0.0,0.466790474220611,0.092405400066035,NA,5.03330027187004,
Marcus Kemp,10.0,WR,KC,CIN,0.26770833134651184,0.5409969687461853,0.0,0.26770833134651184,0.5409969687461853,0.0,0.394742275021149,0.0257068913260808,NA,4.70106728401384,
Durham Smythe,10.0,TE,MIA,DET,0.3347082734107971,0.5284595489501953,0.0,0.3347082734107971,0.5284595489501953,0.0,0.263182766936701,0.0339698784268878,3.5,4.97681105974896,
Jamize Olawale,10.0,RB,DAL,WAS,0.3254656195640564,0.5254765748977661,0.0,0.3254656195640564,0.5254765748977661,0.0,0.223304409748849,0.0138321777264745,NA,4.27317127876504,
Ben Braunecker,10.0,TE,CHI,NE,0.28431251645088196,0.5116468071937561,0.0,0.28431251645088196,0.5116468071937561,0.0,0.23482237817388,0.0481515758822871,NA,4.20498999636425,
Auden Tate,10.0,WR,CIN,KC,0.23082944750785828,0.49541860818862915,0.0,0.23082944750785828,0.49541860818862915,0.0,0.412301743359211,0.00562147523501474,NA,4.75044706098657,
Michael Burton,10.0,RB,CHI,NE,0.2400653213262558,0.4803217351436615,0.0,0.2400653213262558,0.4803217351436615,0.0,0.256178636657178,0.0514615773689567,NA,4.37579995713785,
Dan Arnold,10.0,TE,NO,BAL,0.21100592613220215,0.4457286596298218,0.0,0.21100592613220215,0.4457286596298218,0.0,0.352804704696813,0.0218540096575999,NA,4.64972570849984,
Brandon Zylstra,10.0,WR,MIN,NYJ,0.18329820036888123,0.43752583861351013,0.0,0.18329820036888123,0.43752583861351013,0.0,0.342363073019465,0.00857312504836472,NA,4.55376935545149,
Javon Wims,10.0,WR,CHI,NE,0.2300838828086853,0.41082850098609924,0.0,0.2300838828086853,0.41082850098609924,0.0,0.258903303089493,0.0169701703149668,NA,4.31906835277909,
